APN,ADDRESS_PO,AREA,ATTACHED_FLAG,DETACHED_FLAG,IMPROVEMEN,LESS_50K,SFHA_FLAG,FLOOD_FLAG,PUC_DESC,BLOCK,BOOK,LOT,SUBLOT,PARCEL_ID,PERIMETER,RETIRE_DAT,REV_DATE,TAXYEAR,LAND,FIXTURES,TOTAL_GROS,EXEM_HOMEO,NET_ASSESS,ASSESSMENT,TRA,PUC,SITUS_CITY,GEOMETRY_L,GEOMETRY_A,CENT_X,CENT_Y
63083140,2507 Baylor St,5213.05,,,"$177,952.00 ",0,0,0,Single Family Residence,3,63,14,0,183495,308.52,,5/25/2007,2017,"$177,952 ",,"$355,904 ",,"$355,904 ",Annual,21031,1,East Palo Alto,300.0032992,5000.04792,-122.1382897,37.47393519
63083150,2505 Baylor St,6470.11,1,,"$105,657.00 ",0,0,0,Single Family Residence,3,63,15,0,183494,325.73,,5/25/2007,2017,"$105,657 ",,"$211,314 ",,"$211,314 ",Annual,21031,1,East Palo Alto,332.8778998,6919.584634,-122.1382851,37.47377149
63083160,1627 Michigan Ave,6084.09,1,,"$390,335.00 ",0,0,0,Single Family Residence,3,63,16,0,183493,312.89,,5/25/2007,2017,"$390,335 ",,"$780,670 ","$7,000 ","$773,670 ",Annual,21031,1,East Palo Alto,333.2374643,6933.714336,-122.1386273,37.47376485
63083170,2512 Annapolis St,4867.61,,,"$370,630.00 ",0,0,0,Single Family Residence,3,63,17,0,183492,294.7,,5/25/2007,2017,"$44,596 ",,"$415,226 ",,"$415,226 ",Annual,21031,1,East Palo Alto,300.0023098,5000.023229,-122.1386342,37.4739287
63083180,2518 Annapolis St,4865.43,,,"$130,009.00 ",0,0,0,Single Family Residence,3,63,18,0,183491,294.55,,5/25/2007,2017,"$130,009 ",,"$260,018 ",,"$260,018 ",Annual,21031,1,East Palo Alto,300.0032948,5000.072878,-122.138639,37.47406597
63083190,2522 Annapolis St,4897.96,,,"$135,074.00 ",0,0,0,Single Family Residence,3,63,19,0,183490,295.12,,5/25/2007,2017,"$135,074 ",,"$270,148 ","$7,000 ","$263,148 ",Annual,21031,1,East Palo Alto,300.0033158,5000.073492,-122.1386438,37.47420324
63131270,1873 Bay Rd,4983.81,,,"$7,935 ",,,,Warehouse,1,63,27,0,183212,297.98,,5/25/2007,2017,"$86,074 ",,"$94,009 ",,"$94,009 ",Annual,21042,38,East Palo Alto,295.2530436,4730.864966,-122.133216,37.47270891
63083200,2526 Annapolis St,4851.7,,,"$258,888.00 ",0,0,0,Single Family Residence,3,63,20,0,183489,294.06,,5/25/2007,2017,"$258,888 ",,"$517,776 ",,"$517,776 ",Annual,21031,1,East Palo Alto,300.0032992,5000.047921,-122.1386486,37.47434051
63083210,2532 Annapolis St,4655.02,,,"$100,000.00 ",0,0,0,Single Family Residence,3,63,21,0,183488,289.9,,5/25/2007,2017,"$525,000 ",,"$625,000 ",,"$625,000 ",Annual,21031,1,East Palo Alto,300.0032992,5000.047921,-122.1386535,37.47447778
63231260,1836 Bay Rd,65108.65,,,"$217,086 ",,,,Light Mfg.,1,63,26,0,182362,1060.28,,5/25/2007,2017,"$217,086 ",,"$434,172 ",,"$434,172 ",Annual,21046,31,East Palo Alto,1034.381391,62501.46965,-122.1331199,37.4718863
63083220,2540 Annapolis St,4958.33,,,"$83,412.00 ",0,0,0,Single Family Residence,3,63,22,0,183487,296.05,,5/25/2007,2017,"$139,023 ",,"$222,435 ",,"$222,435 ",Annual,21031,1,East Palo Alto,300.0033158,5000.073491,-122.1386583,37.47461505
63083230,2544 Annapolis St,4836.98,,,"$41,777.00 ",1,0,0,Single Family Residence,3,63,23,0,183486,293.44,,5/25/2007,2017,"$8,932 ",,"$50,709 ","$7,000 ","$43,709 ",Annual,21031,1,East Palo Alto,300.0032948,5000.072877,-122.1386631,37.47475232
63083240,2550 Annapolis St,4947.61,,,"$83,412.00 ",0,0,0,Single Family Residence,3,63,24,0,183485,295.63,,5/25/2007,2017,"$83,412 ",,"$166,824 ",,"$166,824 ",Annual,21031,1,East Palo Alto,300.0023097,5000.023229,-122.138668,37.47488959
63083250,2556 Annapolis St,4399.52,,,"$26,973.00 ",1,0,0,Single Family Residence,3,63,25,0,183484,284.17,,5/25/2007,2017,"$9,453 ",,"$36,426 ","$7,000 ","$29,426 ",Annual,21031,1,East Palo Alto,300.0032825,5000.072352,-122.1386728,37.47502685
63083260,2562 Annapolis St,4706.18,,,"$110,889.00 ",0,0,0,Single Family Residence,3,63,26,0,183483,290.42,,5/25/2007,2017,"$110,889 ",,"$221,778 ",,"$221,778 ",Annual,21031,1,East Palo Alto,300.0033036,5000.072966,-122.1386776,37.47516413
63083270,2572 Annapolis St,5124.38,,,"$26,973.00 ",1,0,0,Single Family Residence,3,63,27,0,183482,299,,5/25/2007,2017,"$9,453 ",,"$36,426 ","$7,000 ","$29,426 ",Annual,21031,1,East Palo Alto,300.0012992,4999.997923,-122.1386824,37.47530139
63083280,2586 Annapolis St,4925.68,,,"$86,571.00 ",0,0,0,Single Family Residence,3,63,28,0,183481,294.77,,5/25/2007,2017,"$74,203 ",,"$160,774 ",,"$160,774 ",Annual,21031,1,East Palo Alto,300.0023053,5000.048186,-122.1386873,37.47543866
63083290,2596 Annapolis St,4716.42,,,"$215,846.00 ",0,0,0,Single Family Residence,3,63,29,0,183480,290.31,,5/25/2007,2017,"$125,185 ",,"$341,031 ","$7,000 ","$334,031 ",Annual,21031,1,East Palo Alto,300.0043053,5000.098183,-122.1386921,37.47557593
63083300,1620 Notre Dame Ave,6895.53,1,,"$106,299.00 ",0,0,0,Single Family Residence,3,63,30,0,183479,330.12,,5/25/2007,2017,"$106,299 ",,"$212,598 ",,"$212,598 ",Annual,21031,1,East Palo Alto,333.489241,6951.003995,-122.1386967,37.47574007
63084010,1681 Notre Dame Ave,5090.96,,,"$113,636.00 ",0,0,0,Single Family Residence,4,63,1,0,183533,301.82,,5/25/2007,2017,"$113,636 ",,"$227,272 ","$7,000 ","$220,272 ",Annual,21031,1,East Palo Alto,300.5664341,5027.882357,-122.1379303,37.47612571
63084020,1687 Notre Dame Ave,4895.72,,,"$76,146.00 ",0,0,0,Single Family Residence,4,63,2,0,183532,297.64,,5/25/2007,2017,"$76,146 ",,"$152,292 ","$7,000 ","$145,292 ",Annual,21031,1,East Palo Alto,298.2325546,4909.7927,-122.1377591,37.476129
63174310,1304 Bay Rd,14110.97,,,"$45,441 ",,,,Club/Lodge,4,63,31,0,182800,492.47,,5/25/2007,2017,"$14,974 ",,"$60,415 ",,"$60,415 ",Annual,21020,64,East Palo Alto,473.3696226,13063.40796,-122.1462817,37.47060315
63084030,2601 Fordham St,7344.74,1,,"$150,069.00 ",0,0,0,Single Family Residence,4,63,3,0,183531,342.64,,5/25/2007,2017,"$577,201 ",,"$727,270 ",,"$727,270 ",Annual,21031,1,East Palo Alto,335.1025995,7052.888504,-122.1375032,37.47609555
63085010,2591 Fordham St,7102.4,1,,"$93,501.00 ",0,0,0,Single Family Residence,5,63,1,0,183478,337.32,,5/25/2007,2017,"$44,596 ",,"$138,097 ","$7,000 ","$131,097 ",Annual,21031,1,East Palo Alto,333.619904,6951.957304,-122.1374932,37.47576277
63085020,2581 Fordham St,5883.17,1,,"$200,167.00 ",0,0,0,Single Family Residence,5,63,2,0,183477,318.57,,5/25/2007,2017,"$200,167 ",,"$400,334 ",,"$400,334 ",Annual,21031,1,East Palo Alto,320.0034122,6000.077752,-122.1374858,37.47558494
63232350,901 Weeks St,19887.74,,,,,,,Office: Multi-Story,2,63,35,0,182366,565.94,,5/25/2007,2017,,,,,,Annual,21014,18,East Palo Alto,567.5177774,19892.52634,-122.134601,37.47049277
63085030,2579 Fordham St,6192.66,1,,"$26,500.00 ",1,0,0,Single Family Residence,5,63,3,0,183476,324.69,,5/25/2007,2017,"$9,453 ",,"$35,953 ","$7,000 ","$28,953 ",Annual,21031,1,East Palo Alto,320.0034122,6000.077752,-122.13748,37.47542021
63085040,2573 Fordham St,4931.97,,,"$26,973.00 ",1,0,0,Single Family Residence,5,63,4,0,183475,299.75,,5/25/2007,2017,"$9,453 ",,"$36,426 ",,"$36,426 ",Annual,21031,1,East Palo Alto,300.2308378,5011.426892,-122.1374747,37.47526906
63085050,2567 Fordham St,5380.32,,,"$80,753.00 ",0,0,0,Single Family Residence,5,63,5,0,183474,308.62,,5/25/2007,2017,"$80,753 ",,"$161,506 ",,"$161,506 ",Annual,21031,1,East Palo Alto,306.4567011,5322.697388,-122.1374697,37.47512721
63221440,2362 Cooley Ave,6182.41,,,"$73,050 ",,,,Fourplex,1,63,44,0,182385,347.3,,5/25/2007,2017,"$324,677 ",,"$397,727 ",,"$397,727 ",Annual,21014,4,East Palo Alto,334.9509053,5913.238425,-122.1391583,37.47039063
63085060,2565 Fordham St,4813.89,,,"$86,579.00 ",0,0,0,Single Family Residence,5,63,6,0,183473,297.41,,5/25/2007,2017,"$159,122 ",,"$245,701 ",,"$245,701 ",Annual,21031,1,East Palo Alto,295.2501009,4762.366532,-122.1374649,37.47498877
63085070,2559 Fordham St,5096.4,,,"$66,490.00 ",0,0,0,Single Family Residence,5,63,7,0,183472,303,,5/25/2007,2017,"$52,489 ",,"$118,979 ","$7,000 ","$111,979 ",Annual,21031,1,East Palo Alto,300.8404017,5041.88196,-122.1374601,37.47485419
63085080,2543 Fordham St,5012.57,,,"$246,029.00 ",0,0,0,Single Family Residence,5,63,8,0,183471,301.34,,5/25/2007,2017,"$246,029 ",,"$492,058 ","$7,000 ","$485,058 ",Annual,21031,1,East Palo Alto,299.1833094,4959.027432,-122.1374553,37.47471691
63085090,2535 Fordham St,4932.66,,,"$88,975.00 ",0,0,0,Single Family Residence,5,63,9,0,183470,299.76,,5/25/2007,2017,"$162,379 ",,"$251,354 ",,"$251,354 ",Annual,21031,1,East Palo Alto,297.6022339,4879.973429,-122.1374505,37.47458185
63085100,2529 Fordham St,4935.96,,,"$113,174.00 ",0,0,0,Single Family Residence,5,63,10,0,183469,299.83,,5/25/2007,2017,"$198,056 ",,"$311,230 ",,"$311,230 ",Annual,21031,1,East Palo Alto,297.6692248,4883.323172,-122.1374458,37.47444783
63085110,2519 Fordham St,6025.6,1,,"$359,837.00 ",0,0,0,Single Family Residence,5,63,11,0,183468,321.38,,5/25/2007,2017,"$242,093 ",,"$601,930 ","$7,000 ","$594,930 ",Annual,21031,1,East Palo Alto,319.2284304,5961.283878,-122.1374406,37.47429897
63085120,2513 Fordham St,6306.04,1,,"$168,496.00 ",0,0,0,Single Family Residence,5,63,12,0,183467,326.93,,5/25/2007,2017,"$168,496 ",,"$336,992 ",,"$336,992 ",Annual,21031,1,East Palo Alto,324.7797387,6238.849648,-122.1374347,37.4741315
63085130,2507 Fordham St,5584.68,1,,"$123,545.00 ",0,0,0,Single Family Residence,5,63,13,0,183466,312.66,,5/25/2007,2017,"$123,545 ",,"$247,090 ","$7,000 ","$240,090 ",Annual,21031,1,East Palo Alto,310.5069295,5525.20914,-122.137429,37.47397002
63085140,2505 Fordham St,6654.84,1,,"$315,655.00 ",0,0,0,Single Family Residence,5,63,14,0,183465,326.96,,5/25/2007,2017,"$315,655 ",,"$631,310 ","$7,000 ","$624,310 ",Annual,21031,1,East Palo Alto,340.4986074,7300.623912,-122.137424,37.47379388
63085150,1667 Michigan Ave,6604.14,1,,"$75,447.00 ",0,0,0,Single Family Residence,5,63,15,0,183464,325.18,,5/25/2007,2017,"$221,912 ",,"$297,359 ",,"$297,359 ",Annual,21031,1,East Palo Alto,341.0236867,7322.997489,-122.1377664,37.47378735
63085160,2510 Baylor St,5520.79,1,,"$236,080.00 ",0,0,0,Single Family Residence,5,63,16,0,183463,310.35,,5/25/2007,2017,"$236,080 ",,"$472,160 ",,"$472,160 ",Annual,21031,1,East Palo Alto,310.5079293,5525.23645,-122.1377736,37.47396375
63085170,2516 Baylor St,6229.14,1,,"$83,215.00 ",0,0,0,Single Family Residence,5,63,17,0,183462,324.47,,5/25/2007,2017,"$166,433 ",,"$249,648 ",,"$249,648 ",Annual,21031,1,East Palo Alto,324.7817281,6238.911377,-122.1377792,37.47412523
63085180,2524 Baylor St,5947.39,1,,"$69,988.00 ",0,0,0,Single Family Residence,5,63,18,0,183461,318.76,,5/25/2007,2017,"$48,987 ",,"$118,975 ","$7,000 ","$111,975 ",Annual,21031,1,East Palo Alto,319.2294199,5961.313416,-122.1377851,37.4742927
63085190,2530 Baylor St,4868.46,,,"$73,933.00 ",0,0,0,Single Family Residence,5,63,19,0,183460,297.06,,5/25/2007,2017,"$8,932 ",,"$82,865 ","$7,000 ","$75,865 ",Annual,21031,1,East Palo Alto,297.6692248,4883.323172,-122.1377904,37.47444156
63085200,2536 Baylor St,4862.11,,,"$124,458.00 ",0,0,0,Single Family Residence,5,63,20,0,183459,296.87,,5/25/2007,2017,"$124,458 ",,"$248,916 ",,"$248,916 ",Annual,21031,1,East Palo Alto,297.6022232,4879.972917,-122.1377951,37.47457558
63253210,840 Weeks St,28186.58,,,"$310,086 ",,,,Church,3,63,21,0,182320,739.35,,5/25/2007,2017,"$27,848 ",,"$337,934 ",,,Annual,21014,71,East Palo Alto,740.300937,28237.60296,-122.1362221,37.46970301
63085210,2542 Baylor St,4937.71,,,"$123,375.00 ",0,0,0,Single Family Residence,5,63,21,0,183458,298.32,,5/25/2007,2017,"$123,375 ",,"$246,750 ",,"$246,750 ",Annual,21031,1,East Palo Alto,299.1843199,4959.052492,-122.1377998,37.47471064
63085220,2548 Baylor St,5017.02,,,"$68,326.00 ",0,0,0,Single Family Residence,5,63,22,0,183457,299.85,,5/25/2007,2017,"$9,453 ",,"$77,779 ","$7,000 ","$70,779 ",Annual,21031,1,East Palo Alto,300.8414018,5041.907432,-122.1378046,37.47484792
63085230,2552 Baylor St,4735.88,,,"$172,816.00 ",0,0,0,Single Family Residence,5,63,23,0,183456,294.14,,5/25/2007,2017,"$172,816 ",,"$345,632 ","$7,000 ","$338,632 ",Annual,21031,1,East Palo Alto,295.2511061,4762.416783,-122.1378094,37.4749825
63161170,2284 Menalto Ave,4955.24,,,"$57,707 ",,,,Parking Lot,1,63,17,0,182950,298.7,,5/25/2007,2017,"$43,725 ",,"$101,432 ",,"$101,432 ",Annual,21020,27,East Palo Alto,299.5053557,4975.213746,-122.1498617,37.46979305
63085240,2560 Baylor St,5289.64,,,"$110,331.00 ",0,0,0,Single Family Residence,5,63,24,0,183455,305.21,,5/25/2007,2017,"$110,331 ",,"$220,662 ","$7,000 ","$213,662 ",Annual,21031,1,East Palo Alto,306.4567011,5322.697388,-122.1378142,37.47512094
63085250,2566 Baylor St,4845.62,,,"$107,344.00 ",0,0,0,Single Family Residence,5,63,25,0,183454,296.21,,5/25/2007,2017,"$107,344 ",,"$214,688 ","$7,000 ","$207,688 ",Annual,21031,1,East Palo Alto,300.0668302,5003.201398,-122.1378192,37.47526268
63085260,2570 Baylor St,6079.86,1,,"$110,084.00 ",0,0,0,Single Family Residence,5,63,26,0,183453,321.01,,5/25/2007,2017,"$110,084 ",,"$220,168 ",,"$220,168 ",Annual,21031,1,East Palo Alto,320.0054122,6000.13775,-122.1378245,37.47541372
63085270,2584 Baylor St,5771.5,1,,"$161,951.00 ",0,0,0,Single Family Residence,5,63,27,0,183452,314.73,,5/25/2007,2017,"$112,156 ",,"$274,107 ","$7,000 ","$267,107 ",Annual,21031,1,East Palo Alto,320.0034079,6000.057758,-122.1378303,37.47557844
63085280,1680 Notre Dame Ave,7029.16,1,,"$252,701.00 ",0,0,0,Single Family Residence,5,63,28,0,183451,334.5,,5/25/2007,2017,"$252,701 ",,"$505,402 ",,"$505,402 ",Annual,21031,1,East Palo Alto,333.4886636,6950.982731,-122.1378354,37.4757563
63086010,1715 Notre Dame Ave,7082.25,1,,"$34,767.00 ",1,0,0,Single Family Residence,6,63,1,0,183535,338.37,,5/25/2007,2017,"$9,453 ",,"$44,220 ","$7,000 ","$37,220 ",Annual,21031,1,East Palo Alto,333.6212419,6952.017887,-122.1369169,37.4761045
63086020,1731 Notre Dame Ave,6488.29,1,,"$284,822.00 ",0,0,0,Single Family Residence,6,63,2,0,183534,319.53,,5/25/2007,2017,"$284,822 ",,"$569,644 ","$7,000 ","$562,644 ",Annual,21031,1,East Palo Alto,333.4873773,6950.927962,-122.1365746,37.47611096
63087010,2600 Gonzaga St,7302.24,1,,"$68,948.00 ",0,0,0,Single Family Residence,7,63,1,0,183537,343.46,,5/25/2007,2017,"$51,475 ",,"$120,423 ",,"$120,423 ",Annual,21031,1,East Palo Alto,334.6000395,7000.829835,-122.1360558,37.47612139
63087020,1791 Notre Dame Ave,6740.12,1,,"$70,996.00 ",0,0,0,Single Family Residence,7,63,2,0,183536,327.68,,5/25/2007,2017,"$45,507 ",,"$116,503 ",,"$116,503 ",Annual,21031,1,East Palo Alto,333.8157407,6967.261868,-122.1357135,37.4761274
63088010,2597 Illinois St,6773.98,1,,"$160,886.00 ",0,0,0,Single Family Residence,8,63,1,0,183450,328.63,,5/25/2007,2017,"$160,886 ",,"$321,772 ","$7,000 ","$314,772 ",Annual,21031,1,East Palo Alto,333.6202656,6951.95501,-122.1357017,37.47579652
63088020,2591 Illinois St,4708.38,,,"$332,640.00 ",0,0,0,Single Family Residence,8,63,2,0,183449,292.19,,5/25/2007,2017,"$332,640 ",,"$665,280 ","$7,000 ","$618,000 ",Annual,21031,1,East Palo Alto,299.2185226,4960.487815,-122.1356944,37.47563297
63088030,2583 Illinois St,4603.32,,,"$312,268.00 ",0,0,0,Single Family Residence,8,63,3,0,183448,290.59,,5/25/2007,2017,"$312,268 ",,"$624,536 ","$7,000 ","$617,536 ",Annual,21031,1,East Palo Alto,300.6467836,5031.876912,-122.1356904,37.47549579
63088040,2575 Illinois St,4956.97,,,"$31,104.00 ",1,0,0,Single Family Residence,8,63,4,0,183447,298.28,,5/25/2007,2017,"$9,453 ",,"$40,557 ",,"$40,557 ",Annual,21031,1,East Palo Alto,300.0066574,5000.16778,-122.1356852,37.47535809
63088050,2561 Illinois St,4984.41,,,"$257,259.00 ",0,0,0,Single Family Residence,8,63,5,0,183446,299.38,,5/25/2007,2017,"$257,259 ",,"$514,518 ","$7,000 ","$507,518 ",Annual,21031,1,East Palo Alto,300.005668,5000.0828,-122.1356804,37.47522081
63088060,2555 Illinois St,5011.86,,,"$66,462.00 ",0,0,0,Single Family Residence,8,63,6,0,183445,300.48,,5/25/2007,2017,"$66,462 ",,"$132,924 ",,"$132,924 ",Annual,21031,1,East Palo Alto,300.005647,5000.092548,-122.1356755,37.47508354
63088070,2551 Illinois St,5039.3,,,"$76,381.00 ",0,0,0,Single Family Residence,8,63,7,0,183444,301.57,,5/25/2007,2017,"$76,381 ",,"$152,762 ",,"$152,762 ",Annual,21031,1,East Palo Alto,300.005668,5000.09301,-122.1356707,37.47494627
63088080,2545 Illinois St,5066.74,,,"$97,327.00 ",0,0,0,Single Family Residence,8,63,8,0,183443,302.67,,5/25/2007,2017,"$97,327 ",,"$194,654 ",,"$194,654 ",Annual,21031,1,East Palo Alto,300.0086574,5000.21778,-122.1356659,37.474809
63088090,2539 Illinois St,6010.13,1,,"$31,433.00 ",1,0,0,Single Family Residence,8,63,9,0,183442,321.79,,5/25/2007,2017,"$9,453 ",,"$40,886 ",,"$40,886 ",Annual,21031,1,East Palo Alto,317.9650974,5898.130186,-122.1356609,37.4746594
63102480,1425 Bay Rd,21931.74,,,"$166,123 ",,,,Church,2,63,48,0,183370,638.16,,5/25/2007,2017,"$25,428 ",,"$191,551 ",,,Annual,21010,71,East Palo Alto,621.5552746,20199.36325,-122.1431806,37.47145817
63088100,2531 Illinois St,6155.24,1,,"$269,509.00 ",0,0,0,Single Family Residence,8,63,10,0,183441,325.18,,5/25/2007,2017,"$269,509 ",,"$539,018 ",,"$539,018 ",Annual,21031,1,East Palo Alto,320.0016824,6000.063196,-122.1356549,37.47449608
63231250,1798 Bay Rd,61100.51,,,,,,,Vacant Land,1,63,25,0,182363,1160.27,,5/25/2007,2017,,,,,,Annual,21046,0,East Palo Alto,1141.057578,59961.81439,-122.1340894,37.4712265
63088110,2523 Illinois St,6194.76,1,,"$44,154.00 ",1,0,0,Single Family Residence,8,63,11,0,183440,326.5,,5/25/2007,2017,"$98,271 ",,"$142,425 ",,"$142,425 ",Annual,21031,1,East Palo Alto,319.9996825,5999.982991,-122.1356491,37.47433136
63203330,1590 Bay Rd,12053.38,,,,,,,Vacant Land,3,63,33,0,182504,485.84,,5/25/2007,2017,"$630,544 ",,"$630,544 ",,"$630,544 ",Annual,21044,0,East Palo Alto,486.1294756,12065.55792,-122.1404217,37.47124027
62126030,,2584.27,,,,,,,Vacant Land,6,62,3,0,184288,282.77,,5/25/2007,2017,,,,,,Annual,21019,0,,289.981276,2998.846344,-122.1502935,37.47119367
63088120,2513 Illinois St,6193.28,1,,"$286,479.00 ",0,0,0,Single Family Residence,8,63,12,0,183439,327.02,,5/25/2007,2017,"$185,680 ",,"$472,159 ",,"$472,159 ",Annual,21031,1,East Palo Alto,319.2136419,5960.680945,-122.1356434,37.47416718
63088130,2509 Illinois St,6272.67,1,,"$114,810.00 ",0,0,0,Single Family Residence,8,63,13,0,183438,329.1,,5/25/2007,2017,"$135,074 ",,"$249,884 ",,"$249,884 ",Annual,21031,1,East Palo Alto,319.9856833,5999.276812,-122.1356376,37.474003
63088140,1783 Michigan Ave,6580.55,1,,"$35,892.00 ",1,0,0,Single Family Residence,8,63,14,0,183437,328.53,,5/25/2007,2017,"$9,453 ",,"$45,345 ","$7,000 ","$38,345 ",Annual,21031,1,East Palo Alto,333.8076553,6966.121797,-122.1356323,37.47382495
63221480,2380 Cooley Ave,18654.42,,,"$135,425 ",,,,Store,1,63,48,0,182382,542.59,,5/25/2007,2017,"$235,635 ",,"$371,060 ",,"$371,060 ",Annual,21046,11,East Palo Alto,539.3026255,18411.96364,-122.1391998,37.47109318
63088150,1765 Michigan Ave,7748.41,1,1,"$294,370.00 ",0,0,0,Single Family Residence,8,63,15,0,183436,354.97,,5/25/2007,2017,"$110,053 ",,"$404,423 ",,"$404,423 ",Annual,21031,1,East Palo Alto,361.1558513,8057.790437,-122.1359438,37.47385906
63088160,1757 Michigan Ave,5023.9,,,"$183,028.00 ",0,0,0,Single Family Residence,8,63,16,0,183435,300.48,,5/25/2007,2017,"$183,028 ",,"$366,056 ","$7,000 ","$359,056 ",Annual,21031,1,East Palo Alto,300.4774167,5023.880723,-122.1361691,37.47385466
63232310,2368 Clarke Ave,6706.55,,,"$121,255 ",,,,Store,2,63,31,0,182367,340.23,,5/25/2007,2017,"$161,679 ",,"$282,934 ",,"$282,934 ",Annual,21046,11,East Palo Alto,345.420292,6993.18774,-122.1346254,37.47105505
63088170,1745 Michigan Ave,4840.14,,,"$137,348.00 ",0,0,0,Single Family Residence,8,63,17,0,183434,296.8,,5/25/2007,2017,"$50,628 ",,"$187,976 ","$7,000 ","$180,976 ",Annual,21031,1,East Palo Alto,296.8033101,4840.15015,-122.136339,37.47385128
63088180,1733 Michigan Ave,4841.3,,,"$166,886.00 ",0,0,0,Single Family Residence,8,63,18,0,183433,296.83,,5/25/2007,2017,"$62,929 ",,"$229,815 ","$7,000 ","$222,815 ",Annual,21031,1,East Palo Alto,300.0473988,5002.355071,-122.1365085,37.4738479
63088190,1725 Michigan Ave,4960.16,,,"$248,533.00 ",0,0,0,Single Family Residence,8,63,19,0,183432,299.2,,5/25/2007,2017,"$248,533 ",,"$497,066 ",,"$497,066 ",Annual,21031,1,East Palo Alto,299.3713878,4968.579389,-122.1366803,37.47384448
63088200,2500 Fordham St,7189,1,,"$182,327.00 ",0,0,0,Single Family Residence,8,63,20,0,183431,336.9,,5/25/2007,2017,"$182,327 ",,"$364,654 ",,"$364,654 ",Annual,21031,1,East Palo Alto,335.7464685,7059.214332,-122.1368876,37.47384133
63088220,2568 Fordham St,5684.94,1,,"$55,475.00 ",0,0,0,Single Family Residence,8,63,22,0,183429,316.73,,5/25/2007,2017,"$128,707 ",,"$184,182 ",,"$184,182 ",Annual,21031,1,East Palo Alto,310.0052192,5500.094766,-122.1368908,37.47532998
63088230,2576 Fordham St,5181.38,,,"$194,634.00 ",0,0,0,Single Family Residence,8,63,23,0,183428,306.69,,5/25/2007,2017,"$194,634 ",,"$389,268 ",,"$389,268 ",Annual,21031,1,East Palo Alto,300.4856214,5024.207769,-122.1368956,37.47547445
63202160,561 Sacramento St,22325.01,,,"$1,350,803 ",,,,Five or More Units,2,63,16,0,182485,600.3,,5/25/2007,2017,"$607,856 ",,"$1,958,659 ",,"$1,958,659 ",Annual,21014,5,East Palo Alto,602.8862635,22540.48329,-122.1414372,37.46997069
63088240,2582 Fordham St,4839.42,,,"$26,973.00 ",1,0,0,Single Family Residence,8,63,24,0,183427,299.77,,5/25/2007,2017,"$9,453 ",,"$36,426 ",,"$36,426 ",Annual,21031,1,East Palo Alto,298.2953184,4914.716838,-122.1369008,37.47561087
63088250,2592 Fordham St,7080.92,1,,"$114,810.00 ",0,0,0,Single Family Residence,8,63,25,0,183426,337.57,,5/25/2007,2017,"$135,074 ",,"$249,884 ",,"$249,884 ",Annual,21031,1,East Palo Alto,333.4875197,6950.930399,-122.1369053,37.47577383
63088260,1730 Notre Dame Ave,6897.02,1,,"$103,051.00 ",0,0,0,Single Family Residence,8,63,26,0,183425,332.23,,5/25/2007,2017,"$103,051 ",,"$206,102 ",,"$206,102 ",Annual,21031,1,East Palo Alto,333.620468,6951.966063,-122.136563,37.47578029
63193130,315 Lilac Ln,5169.78,,,,,,,Vacant Land,3,63,13,0,182654,313.61,,5/25/2007,2017,"$29,993 ",,"$29,993 ",,"$29,993 ",Annual,21020,0,East Palo Alto,317.2359402,5430.933317,-122.1455199,37.46977999
63253290,792 Weeks St,38948.54,,,"$176,043 ",,,,Nurseries & Greenhouses,3,63,29,0,182312,821.67,,5/25/2007,2017,"$767,346 ",,"$943,389 ",,"$943,389 ",Annual,21014,59,East Palo Alto,817.0537601,38316.57107,-122.1376661,37.46967495
63161430,,7473.45,,,,,,,Church,1,63,43,0,182952,349.29,,5/25/2007,2017,"$52,780 ",,"$52,780 ",,"$52,780 ",Annual,21020,71,,350.0029246,7500.079093,-122.1499158,37.46955698
63088270,2585 Gonzaga St,4527.59,,,"$97,123.00 ",0,0,0,Single Family Residence,8,63,27,0,183424,289.38,,5/25/2007,2017,"$97,123 ",,"$194,246 ","$7,000 ","$187,246 ",Annual,21031,1,East Palo Alto,297.7342924,4886.665532,-122.1365563,37.47561775
